,Make,Model Family,Year,Price_USD_Thousands,Mileage,Listing Year,_make_model
428,FERRARI,F430,2007,119.36708860759494,65.0,2023,FERRARI_F430
429,FERRARI,F430,2006,106.0,31000.0,2023,FERRARI_F430
430,FERRARI,F430,2007,110.0,22000.0,2023,FERRARI_F430
431,FERRARI,F430,2006,96.5,31000.0,2023,FERRARI_F430
432,FERRARI,F430,2009,156.0,26334.0,2023,FERRARI_F430
433,FERRARI,F430,2009,230.0,11935.0,2023,FERRARI_F430
434,FERRARI,F430,2006,306.0,15000.0,2023,FERRARI_F430
435,FERRARI,F430,2006,105.0,10000.0,2023,FERRARI_F430
436,FERRARI,F430,2007,112.0,36000.0,2023,FERRARI_F430
437,FERRARI,F430,2008,145.0,8000.0,2023,FERRARI_F430
438,FERRARI,F430,2008,143.0,29000.0,2023,FERRARI_F430
439,FERRARI,F430,2008,150.0,3500.0,2023,FERRARI_F430
440,FERRARI,F430,2006,85.0,43265.0,2023,FERRARI_F430
441,FERRARI,F430,2007,130.0,9929.0,2023,FERRARI_F430
442,FERRARI,F430,2008,201.0,21748.0,2023,FERRARI_F430
443,FERRARI,F430,2005,108.5,16000.0,2023,FERRARI_F430
444,FERRARI,F430,2006,125.0,11000.0,2023,FERRARI_F430
445,FERRARI,F430,2008,201.26582278481013,18289.0,2023,FERRARI_F430
446,FERRARI,F430,2006,136.1012658227848,25347.0,2023,FERRARI_F430
447,FERRARI,F430,2009,340.43,5000.0,2023,FERRARI_F430
448,FERRARI,F430,2006,108.9873417721519,37046.0,2023,FERRARI_F430
449,FERRARI,F430,2009,158.0,8000.0,2023,FERRARI_F430
450,FERRARI,F430,2006,124.0,16000.0,2023,FERRARI_F430
451,FERRARI,F430,2006,104.0,21000.0,2023,FERRARI_F430
452,FERRARI,F430,2009,181.96202531645568,7500.0,2023,FERRARI_F430
453,FERRARI,F430,2008,124.5,18000.0,2023,FERRARI_F430
454,FERRARI,F430,2006,70.25316455696202,22777.0,2023,FERRARI_F430
455,FERRARI,F430,2005,89.5,44000.0,2023,FERRARI_F430
456,FERRARI,F430,2008,148.0,3500.0,2023,FERRARI_F430
457,FERRARI,F430,2009,380.0,6000.0,2023,FERRARI_F430
458,FERRARI,F430,2007,114.5,26000.0,2023,FERRARI_F430
459,FERRARI,F430,2005,72.78481012658227,46439.0,2023,FERRARI_F430
460,FERRARI,F430,2005,64.55696202531645,54900.0,2023,FERRARI_F430
461,FERRARI,F430,2006,302.0,12289.0,2023,FERRARI_F430
462,FERRARI,F430,2006,306.0,15000.0,2023,FERRARI_F430
463,FERRARI,F430,2009,304.5,8000.0,2023,FERRARI_F430
464,FERRARI,F430,2008,210.75949367088606,9137.0,2023,FERRARI_F430
465,FERRARI,F430,2008,311.111,5000.0,2023,FERRARI_F430
466,FERRARI,F430,2007,138.991,9142.0,2023,FERRARI_F430
467,FERRARI,F430,2009,303.1645569620253,20371.0,2023,FERRARI_F430
468,FERRARI,F430,2008,145.0,12000.0,2023,FERRARI_F430
469,FERRARI,F430,2008,99.36708860759494,14780.0,2023,FERRARI_F430
470,FERRARI,F430,2007,136.0,18000.0,2023,FERRARI_F430
471,FERRARI,F430,2009,279.43,6000.0,2023,FERRARI_F430
472,FERRARI,F430,2007,102.0,43000.0,2023,FERRARI_F430
473,FERRARI,F430,2008,152.0,5000.0,2024,FERRARI_F430
474,FERRARI,F430,2006,79.74683544303797,26029.0,2023,FERRARI_F430
475,FERRARI,F430,2006,138.56209150326796,27225.0,2023,FERRARI_F430
476,FERRARI,F430,2007,133.0,16000.0,2023,FERRARI_F430
477,FERRARI,F430,2009,153.1505376344086,6111.0,2023,FERRARI_F430
478,FERRARI,F430,2007,114.55822784810127,2580.0,2023,FERRARI_F430
479,FERRARI,F430,2006,122.78481012658227,27174.0,2023,FERRARI_F430
480,FERRARI,F430,2008,189.999,15000.0,2023,FERRARI_F430
481,FERRARI,F430,2007,132.5,26000.0,2023,FERRARI_F430
482,FERRARI,F430,2008,291.88,14000.0,2023,FERRARI_F430
483,FERRARI,F430,2006,130.05,18000.0,2023,FERRARI_F430
484,FERRARI,F430,2006,137.5,9166.0,2023,FERRARI_F430
485,FERRARI,F430,2005,117.5,19129.0,2023,FERRARI_F430
487,FERRARI,F430,2008,130.5,6558.0,2023,FERRARI_F430
489,FERRARI,F430,2006,123.89240506329114,11185.0,2023,FERRARI_F430
490,FERRARI,F430,2009,339.995,7000.0,2023,FERRARI_F430
491,FERRARI,F430,2007,245.0,25000.0,2023,FERRARI_F430
492,FERRARI,F430,2006,102.68817204301075,33821.0,2023,FERRARI_F430
493,FERRARI,F430,2006,133.0,14000.0,2023,FERRARI_F430
494,FERRARI,F430,2006,121.5,12000.0,2023,FERRARI_F430
495,FERRARI,F430,2006,190.0,17313.0,2023,FERRARI_F430
496,FERRARI,F430,2005,127.0,14000.0,2023,FERRARI_F430
497,FERRARI,F430,2007,350.0,5939.0,2023,FERRARI_F430
498,FERRARI,F430,2006,118.0,21000.0,2023,FERRARI_F430
499,FERRARI,F430,2009,181.96202531645568,7500.0,2023,FERRARI_F430
500,FERRARI,F430,2009,123.41772151898734,11033.0,2023,FERRARI_F430
501,FERRARI,F430,2008,147.5,4378.0,2023,FERRARI_F430
502,FERRARI,F430,2005,130.5,23000.0,2023,FERRARI_F430
504,FERRARI,F430,2009,245.5,20000.0,2023,FERRARI_F430
505,FERRARI,F430,2007,83.54430379746836,24930.0,2023,FERRARI_F430
506,FERRARI,F430,2007,101.555,45800.0,2023,FERRARI_F430
507,FERRARI,F430,2006,85.44303797468353,16500.0,2024,FERRARI_F430
508,FERRARI,F430,2009,390.0,3000.0,2023,FERRARI_F430
509,FERRARI,F430,2006,257.43,20000.0,2023,FERRARI_F430
510,FERRARI,F430,2006,118.35443037974683,7079.0,2023,FERRARI_F430
511,FERRARI,F430,2008,219.89247311827955,25072.0,2023,FERRARI_F430
512,FERRARI,F430,2008,228.0,21000.0,2023,FERRARI_F430
513,FERRARI,F430,2006,105.0,10000.0,2023,FERRARI_F430
514,FERRARI,F430,2005,122.0,27300.0,2023,FERRARI_F430
515,FERRARI,F430,2008,189.87215189873416,30020.0,2023,FERRARI_F430
516,FERRARI,F430,2008,93.03797468354429,16442.0,2023,FERRARI_F430
517,FERRARI,F430,2008,213.9240506329114,5239.0,2023,FERRARI_F430
518,FERRARI,F430,2006,133.5,18500.0,2023,FERRARI_F430
519,FERRARI,F430,2009,428.5,644.0,2023,FERRARI_F430
520,FERRARI,F430,2008,222.0,27000.0,2023,FERRARI_F430
521,FERRARI,F430,2007,94.9367088607595,22580.0,2023,FERRARI_F430
522,FERRARI,F430,2007,264.0,12048.0,2023,FERRARI_F430
523,FERRARI,F430,2008,270.0,19000.0,2023,FERRARI_F430
524,FERRARI,F430,2005,83.01075268817205,23700.0,2023,FERRARI_F430
525,FERRARI,F430,2006,96.0,26000.0,2023,FERRARI_F430
526,FERRARI,F430,2005,250.43,13346.0,2022,FERRARI_F430
527,FERRARI,F430,2008,301.0,15000.0,2022,FERRARI_F430
528,FERRARI,F430,2007,126.5,7300.0,2022,FERRARI_F430
529,FERRARI,F430,2007,102.0,21000.0,2022,FERRARI_F430
530,FERRARI,F430,2007,108.0,24000.0,2022,FERRARI_F430
531,FERRARI,F430,2009,385.0,2000.0,2022,FERRARI_F430
532,FERRARI,F430,2005,151.0,23000.0,2022,FERRARI_F430
533,FERRARI,F430,2009,120.43010752688171,8515.0,2022,FERRARI_F430
534,FERRARI,F430,2008,150.0,3500.0,2023,FERRARI_F430
535,FERRARI,F430,2006,136.0,6800.0,2022,FERRARI_F430
536,FERRARI,F430,2005,100.0,6300.0,2022,FERRARI_F430
537,FERRARI,F430,2008,168.0,4400.0,2022,FERRARI_F430
538,FERRARI,F430,2007,149.99,35000.0,2022,FERRARI_F430
539,FERRARI,F430,2009,383.7025316455696,1118.0,2022,FERRARI_F430
540,FERRARI,F430,2007,145.56962025316454,17402.0,2022,FERRARI_F430
541,FERRARI,F430,2006,140.0,25608.0,2022,FERRARI_F430
542,FERRARI,F430,2007,112.026582278481,9602.0,2022,FERRARI_F430
543,FERRARI,F430,2005,172.0,15000.0,2022,FERRARI_F430
544,FERRARI,F430,2009,105.6,6932.0,2022,FERRARI_F430
545,FERRARI,F430,2005,185.0,38000.0,2022,FERRARI_F430
546,FERRARI,F430,2007,183.7,3668.0,2022,FERRARI_F430
547,FERRARI,F430,2009,111.5,27600.0,2022,FERRARI_F430
548,FERRARI,F430,2005,113.0,12000.0,2022,FERRARI_F430
549,FERRARI,F430,2009,305.0,5288.0,2022,FERRARI_F430
550,FERRARI,F430,2005,88.0,35800.0,2022,FERRARI_F430
551,FERRARI,F430,2006,181.5,16000.0,2022,FERRARI_F430
552,FERRARI,F430,2008,310.0,3900.0,2022,FERRARI_F430
553,FERRARI,F430,2009,370.0,4926.0,2022,FERRARI_F430
554,FERRARI,F430,2008,187.6,2869.0,2022,FERRARI_F430
555,FERRARI,F430,2009,276.0,23000.0,2022,FERRARI_F430
556,FERRARI,F430,2008,412.0,7472.0,2022,FERRARI_F430
557,FERRARI,F430,2009,310.0,7600.0,2022,FERRARI_F430
558,FERRARI,F430,2005,188.0,21000.0,2022,FERRARI_F430
559,FERRARI,F430,2007,145.0,9000.0,2022,FERRARI_F430
560,FERRARI,F430,2008,304.5,3100.0,2022,FERRARI_F430
561,FERRARI,F430,2009,407.0,339.0,2022,FERRARI_F430
562,FERRARI,F430,2008,112.0,22000.0,2022,FERRARI_F430
563,FERRARI,F430,2007,149.99,35000.0,2022,FERRARI_F430
564,FERRARI,F430,2007,72.78481012658227,52086.0,2022,FERRARI_F430
565,FERRARI,F430,2006,126.0,19000.0,2022,FERRARI_F430
566,FERRARI,F430,2006,136.0,6800.0,2022,FERRARI_F430
567,FERRARI,F430,2005,94.30379746835443,26558.0,2022,FERRARI_F430
568,FERRARI,F430,2007,115.0,33000.0,2022,FERRARI_F430
569,FERRARI,F430,2009,336.55913978494624,10563.0,2022,FERRARI_F430
570,FERRARI,F430,2006,137.5,19000.0,2022,FERRARI_F430
571,FERRARI,F430,2007,192.25806451612902,6711.0,2022,FERRARI_F430
572,FERRARI,F430,2008,161.43,15000.0,2022,FERRARI_F430
573,FERRARI,F430,2007,193.0,8500.0,2022,FERRARI_F430
574,FERRARI,F430,2008,213.9240506329114,5239.0,2023,FERRARI_F430
575,FERRARI,F430,2007,120.0,24000.0,2022,FERRARI_F430
576,FERRARI,F430,2007,105.0,23200.0,2022,FERRARI_F430
577,FERRARI,F430,2006,127.0,16000.0,2022,FERRARI_F430
578,FERRARI,F430,2008,99.12911392405063,20500.0,2022,FERRARI_F430
579,FERRARI,F430,2006,104.66708860759493,22400.0,2022,FERRARI_F430
580,FERRARI,F430,2007,135.0,12000.0,2022,FERRARI_F430
581,FERRARI,F430,2007,163.2911392405063,19924.0,2022,FERRARI_F430
582,FERRARI,F430,2008,168.0,6000.0,2022,FERRARI_F430
583,FERRARI,F430,2008,170.5,9000.0,2022,FERRARI_F430
584,FERRARI,F430,2006,133.0,14000.0,2023,FERRARI_F430
585,FERRARI,F430,2005,114.0,20000.0,2022,FERRARI_F430
586,FERRARI,F430,2005,129.1139240506329,25043.0,2022,FERRARI_F430
587,FERRARI,F430,2005,195.0,35000.0,2022,FERRARI_F430
588,FERRARI,F430,2009,408.43,11000.0,2022,FERRARI_F430
589,FERRARI,F430,2005,89.24050632911393,32648.0,2022,FERRARI_F430
590,FERRARI,F430,2008,120.0,29000.0,2022,FERRARI_F430
591,FERRARI,F430,2007,143.0,10723.0,2024,FERRARI_F430
592,FERRARI,F430,2007,260.0,7000.0,2022,FERRARI_F430
593,FERRARI,F430,2005,250.0,18549.0,2022,FERRARI_F430
594,FERRARI,F430,2007,151.25,14762.0,2022,FERRARI_F430
595,FERRARI,F430,2006,126.0,23000.0,2022,FERRARI_F430
596,FERRARI,F430,2006,315.0,5700.0,2022,FERRARI_F430
597,FERRARI,F430,2006,175.43,1800.0,2022,FERRARI_F430
598,FERRARI,F430,2005,121.0,9000.0,2022,FERRARI_F430
599,FERRARI,F430,2006,308.0,10573.0,2022,FERRARI_F430
600,FERRARI,F430,2005,362.0,1200.0,2022,FERRARI_F430
601,FERRARI,F430,2007,118.5,9000.0,2022,FERRARI_F430
603,FERRARI,F430,2007,132.0,16208.0,2022,FERRARI_F430
604,FERRARI,F430,2009,285.5,4500.0,2022,FERRARI_F430
605,FERRARI,F430,2007,123.5,8000.0,2022,FERRARI_F430
606,FERRARI,F430,2008,99.36708860759494,15688.0,2022,FERRARI_F430
607,FERRARI,F430,2007,124.0,17455.0,2022,FERRARI_F430
608,FERRARI,F430,2006,330.0,9000.0,2022,FERRARI_F430
609,FERRARI,F430,2009,296.0,2100.0,2022,FERRARI_F430
610,FERRARI,F430,2006,375.0,786.0,2022,FERRARI_F430
611,FERRARI,F430,2005,220.0,24600.0,2022,FERRARI_F430
612,FERRARI,F430,2009,159.13978494623655,33057.0,2021,FERRARI_F430
613,FERRARI,F430,2006,106.0,30000.0,2021,FERRARI_F430
614,FERRARI,F430,2009,351.0,11000.0,2021,FERRARI_F430
615,FERRARI,F430,2008,242.0,14000.0,2021,FERRARI_F430
616,FERRARI,F430,2005,111.0,24000.0,2021,FERRARI_F430
618,FERRARI,F430,2005,110.126582278481,43269.0,2021,FERRARI_F430
619,FERRARI,F430,2007,133.333,9000.0,2021,FERRARI_F430
620,FERRARI,F430,2009,405.8544303797468,17700.0,2021,FERRARI_F430
621,FERRARI,F430,2008,119.62025316455696,10438.0,2021,FERRARI_F430
622,FERRARI,F430,2005,146.6772151898734,17800.0,2021,FERRARI_F430
623,FERRARI,F430,2005,89.0,42811.0,2021,FERRARI_F430
624,FERRARI,F430,2007,120.0,9800.0,2021,FERRARI_F430
625,FERRARI,F430,2007,124.6,11000.0,2021,FERRARI_F430
626,FERRARI,F430,2006,113.0,14000.0,2021,FERRARI_F430
627,FERRARI,F430,2006,111.0,31000.0,2021,FERRARI_F430
628,FERRARI,F430,2007,130.0,11000.0,2021,FERRARI_F430
629,FERRARI,F430,2007,128.8,16900.0,2021,FERRARI_F430
630,FERRARI,F430,2006,133.0,14000.0,2023,FERRARI_F430
631,FERRARI,F430,2006,79.3860759493671,33981.0,2021,FERRARI_F430
632,FERRARI,F430,2008,252.43,6693.0,2021,FERRARI_F430
633,FERRARI,F430,2007,168.0,13000.0,2021,FERRARI_F430
634,FERRARI,F430,2007,84.81012658227847,26692.0,2021,FERRARI_F430
635,FERRARI,F430,2007,136.43,13000.0,2021,FERRARI_F430
636,FERRARI,F430,2009,313.5,5857.0,2021,FERRARI_F430
637,FERRARI,F430,2007,368.0,466.0,2021,FERRARI_F430
638,FERRARI,F430,2008,307.5,8200.0,2021,FERRARI_F430
639,FERRARI,F430,2009,449.9,501.0,2022,FERRARI_F430
640,FERRARI,F430,2007,220.0,23000.0,2021,FERRARI_F430
641,FERRARI,F430,2008,135.28481012658227,6950.0,2021,FERRARI_F430
642,FERRARI,F430,2009,274.0,11000.0,2021,FERRARI_F430
643,FERRARI,F430,2005,219.43,14000.0,2021,FERRARI_F430
644,FERRARI,F430,2005,110.0,25000.0,2021,FERRARI_F430
645,FERRARI,F430,2009,245.0,18000.0,2021,FERRARI_F430
646,FERRARI,F430,2009,280.0,10380.0,2021,FERRARI_F430
647,FERRARI,F430,2007,101.2,18346.0,2021,FERRARI_F430
648,FERRARI,F430,2009,135.0,8000.0,2021,FERRARI_F430
649,FERRARI,F430,2008,189.87215189873416,30020.0,2023,FERRARI_F430
650,FERRARI,F430,2006,120.33164556962025,1313.0,2021,FERRARI_F430
651,FERRARI,F430,2007,116.77215189873417,9907.0,2021,FERRARI_F430
652,FERRARI,F430,2005,121.0,6000.0,2021,FERRARI_F430
653,FERRARI,F430,2006,86.42658227848102,39350.0,2021,FERRARI_F430
654,FERRARI,F430,2008,88.0,40134.0,2021,FERRARI_F430
655,FERRARI,F430,2008,227.84810126582278,14648.0,2021,FERRARI_F430
656,FERRARI,F430,2005,93.0,19000.0,2021,FERRARI_F430
657,FERRARI,F430,2007,96.77419354838709,12030.0,2021,FERRARI_F430
658,FERRARI,F430,2005,195.0,35000.0,2022,FERRARI_F430
659,FERRARI,F430,2006,98.15443037974683,15559.0,2021,FERRARI_F430
660,FERRARI,F430,2006,209.0,20000.0,2021,FERRARI_F430
661,FERRARI,F430,2007,121.0,13000.0,2021,FERRARI_F430
662,FERRARI,F430,2009,262.0,9220.0,2021,FERRARI_F430
663,FERRARI,F430,2005,122.5,36000.0,2021,FERRARI_F430
664,FERRARI,F430,2007,143.0,10723.0,2024,FERRARI_F430
665,FERRARI,F430,2006,132.0,14017.0,2021,FERRARI_F430
666,FERRARI,F430,2005,172.7,9724.0,2021,FERRARI_F430
667,FERRARI,F430,2006,86.0,34500.0,2021,FERRARI_F430
668,FERRARI,F430,2009,285.2,3600.0,2021,FERRARI_F430
669,FERRARI,F430,2007,156.0,6000.0,2021,FERRARI_F430
670,FERRARI,F430,2005,147.9,7550.0,2022,FERRARI_F430
671,FERRARI,F430,2008,190.0,6155.0,2021,FERRARI_F430
672,FERRARI,F430,2008,148.83291139240504,15691.0,2021,FERRARI_F430
673,FERRARI,F430,2005,173.5,37000.0,2021,FERRARI_F430
674,FERRARI,F430,2006,201.0,29000.0,2021,FERRARI_F430
675,FERRARI,F430,2007,80.37974683544303,31201.0,2021,FERRARI_F430
676,FERRARI,F430,2006,209.0,20000.0,2021,FERRARI_F430
677,FERRARI,F430,2005,76.0759493670886,37360.0,2021,FERRARI_F430
678,FERRARI,F430,2007,195.5,7000.0,2020,FERRARI_F430
679,FERRARI,F430,2008,170.0,14000.0,2020,FERRARI_F430
680,FERRARI,F430,2006,166.0,21000.0,2020,FERRARI_F430
682,FERRARI,F430,2006,103.0,15000.0,2020,FERRARI_F430
683,FERRARI,F430,2006,224.0,12000.0,2020,FERRARI_F430
684,FERRARI,F430,2007,156.0,6000.0,2021,FERRARI_F430
685,FERRARI,F430,2008,205.0,15393.0,2020,FERRARI_F430
686,FERRARI,F430,2006,135.5,27675.0,2020,FERRARI_F430
687,FERRARI,F430,2006,199.0,12000.0,2020,FERRARI_F430
688,FERRARI,F430,2005,76.0759493670886,37360.0,2021,FERRARI_F430
689,FERRARI,F430,2005,250.43,13346.0,2022,FERRARI_F430
690,FERRARI,F430,2006,90.5,11000.0,2020,FERRARI_F430
691,FERRARI,F430,2005,176.0,7000.0,2020,FERRARI_F430
692,FERRARI,F430,2005,116.0,11000.0,2020,FERRARI_F430
693,FERRARI,F430,2008,200.0,6183.0,2020,FERRARI_F430
694,FERRARI,F430,2006,81.5,42000.0,2020,FERRARI_F430
696,FERRARI,F430,2006,72.15189873417721,45221.0,2020,FERRARI_F430
697,FERRARI,F430,2008,177.0,8000.0,2020,FERRARI_F430
698,FERRARI,F430,2009,61.0,31069.0,2020,FERRARI_F430
699,FERRARI,F430,2008,412.0,7472.0,2022,FERRARI_F430
700,FERRARI,F430,2009,179.0,11000.0,2020,FERRARI_F430
702,FERRARI,F430,2008,120.0,6000.0,2020,FERRARI_F430
703,FERRARI,F430,2008,113.41772151898734,21583.0,2020,FERRARI_F430
704,FERRARI,F430,2006,329.99,10837.0,2020,FERRARI_F430
705,FERRARI,F430,2006,105.0,9831.0,2020,FERRARI_F430
706,FERRARI,F430,2006,163.0,18000.0,2020,FERRARI_F430
707,FERRARI,F430,2008,118.5,60000.0,2020,FERRARI_F430
708,FERRARI,F430,2008,291.88,14000.0,2023,FERRARI_F430
709,FERRARI,F430,2007,99.43,11000.0,2020,FERRARI_F430
710,FERRARI,F430,2006,87.2,25000.0,2020,FERRARI_F430
711,FERRARI,F430,2008,88.5,18000.0,2020,FERRARI_F430
712,FERRARI,F430,2006,81.0,28000.0,2020,FERRARI_F430
713,FERRARI,F430,2009,257.6,5139.0,2020,FERRARI_F430
714,FERRARI,F430,2009,183.0,9000.0,2020,FERRARI_F430
715,FERRARI,F430,2007,116.1,18000.0,2020,FERRARI_F430
716,FERRARI,F430,2009,230.0,11000.0,2020,FERRARI_F430
717,FERRARI,F430,2008,166.93548387096772,1243.0,2020,FERRARI_F430
718,FERRARI,F430,2009,280.5784946236559,8078.0,2020,FERRARI_F430
720,FERRARI,F430,2005,135.0,19000.0,2019,FERRARI_F430
721,FERRARI,F430,2006,90.0,20000.0,2019,FERRARI_F430
723,FERRARI,F430,2008,96.0,25000.0,2019,FERRARI_F430
724,FERRARI,F430,2005,191.0,8500.0,2019,FERRARI_F430
728,FERRARI,F430,2009,201.0,9400.0,2019,FERRARI_F430
729,FERRARI,F430,2005,92.0,19000.0,2019,FERRARI_F430
730,FERRARI,F430,2007,201.6,252.0,2019,FERRARI_F430
731,FERRARI,F430,2008,298.0,8000.0,2022,FERRARI_F430
732,FERRARI,F430,2008,190.0,6155.0,2021,FERRARI_F430
735,FERRARI,F430,2008,145.5,19500.0,2019,FERRARI_F430
736,FERRARI,F430,2006,98.8,10000.0,2019,FERRARI_F430
737,FERRARI,F430,2007,143.0,10723.0,2024,FERRARI_F430
738,FERRARI,F430,2005,100.0,18000.0,2024,FERRARI_F430
739,FERRARI,F430,2009,376.5822784810126,7243.0,2024,FERRARI_F430
740,FERRARI,F430,2007,125.0,11000.0,2024,FERRARI_F430
741,FERRARI,F430,2006,121.0,11000.0,2024,FERRARI_F430
742,FERRARI,F430,2008,85.44303797468353,18851.0,2024,FERRARI_F430
743,FERRARI,F430,2007,186.3010752688172,53127.0,2024,FERRARI_F430
744,FERRARI,F430,2006,121.43,20000.0,2024,FERRARI_F430
745,FERRARI,F430,2008,152.0,5000.0,2024,FERRARI_F430
746,FERRARI,F430,2008,123.2,18950.0,2024,FERRARI_F430
747,FERRARI,F430,2008,87.18987341772151,25800.0,2024,FERRARI_F430
748,FERRARI,F430,2008,156.0,24000.0,2024,FERRARI_F430
749,FERRARI,F430,2006,115.05376344086021,21748.0,2024,FERRARI_F430
750,FERRARI,F430,2007,85.8645569620253,19631.0,2024,FERRARI_F430
751,FERRARI,F430,2006,129.0,12000.0,2024,FERRARI_F430
752,FERRARI,F430,2008,212.0,27300.0,2024,FERRARI_F430
753,FERRARI,F430,2006,100.0,55888.0,2024,FERRARI_F430
754,FERRARI,F430,2007,105.0,22000.0,2024,FERRARI_F430
755,FERRARI,F430,2006,229.905,368.0,2024,FERRARI_F430
756,FERRARI,F430,2005,125.0,11848.0,2024,FERRARI_F430
757,FERRARI,F430,2006,150.0,5945.0,2024,FERRARI_F430
758,FERRARI,F430,2007,350.0,2300.0,2024,FERRARI_F430
759,FERRARI,F430,2008,187.0,10511.0,2024,FERRARI_F430
760,FERRARI,F430,2005,83.33333333333333,44191.0,2024,FERRARI_F430
761,FERRARI,F430,2007,143.0,10723.0,2024,FERRARI_F430
762,FERRARI,F430,2005,100.0,18000.0,2024,FERRARI_F430
763,FERRARI,F430,2009,376.5822784810126,7243.0,2024,FERRARI_F430
764,FERRARI,F430,2007,125.0,11000.0,2024,FERRARI_F430
765,FERRARI,F430,2006,121.0,11000.0,2024,FERRARI_F430
766,FERRARI,F430,2008,85.44303797468353,18851.0,2024,FERRARI_F430
767,FERRARI,F430,2007,186.3010752688172,53127.0,2024,FERRARI_F430
768,FERRARI,F430,2006,121.43,20000.0,2024,FERRARI_F430
769,FERRARI,F430,2008,152.0,5000.0,2024,FERRARI_F430
770,FERRARI,F430,2008,123.2,18950.0,2024,FERRARI_F430
771,FERRARI,F430,2008,87.18987341772151,25800.0,2024,FERRARI_F430
772,FERRARI,F430,2008,156.0,24000.0,2024,FERRARI_F430
773,FERRARI,F430,2006,115.05376344086021,21748.0,2024,FERRARI_F430
774,FERRARI,F430,2007,85.8645569620253,19631.0,2024,FERRARI_F430
775,FERRARI,F430,2006,129.0,12000.0,2024,FERRARI_F430
776,FERRARI,F430,2008,212.0,27300.0,2024,FERRARI_F430
777,FERRARI,F430,2006,100.0,55888.0,2024,FERRARI_F430
778,FERRARI,F430,2007,105.0,22000.0,2024,FERRARI_F430
779,FERRARI,F430,2006,229.905,368.0,2024,FERRARI_F430
780,FERRARI,F430,2005,125.0,11848.0,2024,FERRARI_F430
781,FERRARI,F430,2006,150.0,5945.0,2024,FERRARI_F430
782,FERRARI,F430,2007,350.0,2300.0,2024,FERRARI_F430
783,FERRARI,F430,2008,187.0,10511.0,2024,FERRARI_F430
784,FERRARI,F430,2005,83.33333333333333,44191.0,2024,FERRARI_F430
785,FERRARI,F355,1995,127.0,12000.0,2024,FERRARI_F355
788,FERRARI,F355,1995,107.355,15000.0,2024,FERRARI_F355
789,FERRARI,F355,1995,75.0,23100.0,2024,FERRARI_F355
790,FERRARI,F355,1996,94.44444444444444,63183.0,2024,FERRARI_F355
791,FERRARI,F355,1998,96.6,15000.0,2024,FERRARI_F355
792,FERRARI,F355,1995,93.355,40000.0,2024,FERRARI_F355
793,FERRARI,F355,1999,152.5,35000.0,2024,FERRARI_F355
794,FERRARI,F355,1997,189.75,38186.0,2024,FERRARI_F355
795,FERRARI,F355,1999,65.0,9659.0,2024,FERRARI_F355
796,FERRARI,F355,1997,116.98666666666666,30147.0,2024,FERRARI_F355
797,FERRARI,F355,1997,92.0,29000.0,2024,FERRARI_F355
798,FERRARI,F355,1995,184.8,13030.0,2024,FERRARI_F355
799,FERRARI,F355,1999,95.2,13400.0,2024,FERRARI_F355
800,FERRARI,F355,1995,240.8,988.0,2024,FERRARI_F355
801,FERRARI,F355,1996,185.0,45000.0,2024,FERRARI_F355
802,FERRARI,F355,1995,109.9,21326.0,2024,FERRARI_F355
803,FERRARI,F355,1996,206.0,11185.0,2024,FERRARI_F355
804,FERRARI,F355,1996,51.0,65000.0,2024,FERRARI_F355
805,FERRARI,F355,1996,156.36989247311826,18101.0,2024,FERRARI_F355
806,FERRARI,F355,1998,86.5,30000.0,2024,FERRARI_F355
807,FERRARI,F355,1999,110.0,46650.0,2024,FERRARI_F355
808,FERRARI,F355,1995,160.355,29000.0,2024,FERRARI_F355
809,FERRARI,F355,1998,150.0,9000.0,2024,FERRARI_F355
810,FERRARI,F355,1998,86.5,16000.0,2024,FERRARI_F355
811,FERRARI,F355,1996,129.41176470588235,37487.0,2024,FERRARI_F355
812,FERRARI,F355,1997,86.0,44000.0,2024,FERRARI_F355
813,FERRARI,F355,1995,256.0,10000.0,2023,FERRARI_F355
814,FERRARI,F355,1995,87.0,23000.0,2023,FERRARI_F355
815,FERRARI,F355,1998,86.5,30000.0,2024,FERRARI_F355
816,FERRARI,F355,1999,102.0,28000.0,2023,FERRARI_F355
817,FERRARI,F355,1996,94.44444444444444,63183.0,2024,FERRARI_F355
818,FERRARI,F355,1998,75.0,9000.0,2023,FERRARI_F355
819,FERRARI,F355,1999,100.0,12000.0,2023,FERRARI_F355
820,FERRARI,F355,1998,145.0,12000.0,2023,FERRARI_F355
821,FERRARI,F355,1995,123.0,30000.0,2023,FERRARI_F355
822,FERRARI,F355,1996,92.0,42000.0,2023,FERRARI_F355
823,FERRARI,F355,1997,180.0,34175.0,2023,FERRARI_F355
824,FERRARI,F355,1997,86.70886075949366,47400.0,2023,FERRARI_F355
825,FERRARI,F355,1998,78.32278481012658,25323.0,2023,FERRARI_F355
826,FERRARI,F355,1998,56.4516129032258,11172.0,2023,FERRARI_F355
827,FERRARI,F355,1995,110.21505376344085,68412.0,2024,FERRARI_F355
828,FERRARI,F355,1996,82.9113924050633,42867.0,2023,FERRARI_F355
829,FERRARI,F355,1996,75.0,21872.0,2023,FERRARI_F355
830,FERRARI,F355,1999,87.1,28900.0,2023,FERRARI_F355
831,FERRARI,F355,1996,70.25316455696202,10864.0,2023,FERRARI_F355
832,FERRARI,F355,1997,63.291139240506325,56.0,2023,FERRARI_F355
